X,Y,OBJECTID,Bridge_Name,Town,Latitude,Longitude,Facility_Carried,Structure_Material,Structure_Type,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,Posted,Structure_Category,Bridge_Department_Number,Bridge_Identification_Number__B,Feature_Intersected,Highway_Agency_District,FHWARecord,Year_Built,Year_Reconstructed,BridgeInspectionDate,NHS,Deck_Condition,Superstructure_condition,Substructure_Condition,Culvert_Condition,deckArea,Clearance
-7927719.65302089,5258715.89649397,1322076,                    ,Andover,42.64911111,-71.21591667,I 495 NB          ,Steel,Stringer/Multi-beam or Girder,Highway,39.3,DOT,NO,Open,Bridge (NBI),A09030,2XN,HWY   HAGGETTS POND RD  ,4,True,1961,1987,2021/10/12 00:00:00+00,True,6,6,6,N,7360.57703611,4.4699998
-7925765.69545778,5260530.27214919,1322077,                    ,Andover,42.661098,-71.19836397,I 495             ,Concrete,Culvert (includes frame culverts),Highway,7,DOT,NO,Open,Bridge (NBI),A09039,2XP,WATER FISH BROOK        ,4,True,1961,0,2020/07/10 00:00:00+00,True,N,N,N,7,2848.13062178,0
-7924764.93613433,5261435.25300779,1322078,CAPTAIN GEORGE L. STREET MEMORIAL BRIDGE                 ,Andover,42.667076,-71.189374,HWY   GREENWOOD RD,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,46.9,DOT,NO,Open,Bridge (NBI),A09032,300,I 495 NB                ,4,True,1962,0,2022/02/11 00:00:00+00,False,5,5,6,N,6158.89452676,5.1350002
-7924795.87989657,5261557.4274524,1322079,CAPTAIN GEORGE L. STREET MEMORIAL BRIDGE                   ,Andover,42.667883,-71.18965197,HWY   GREENWOOD RD,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,45.4,DOT,NO,Open,Bridge (NBI),A09032,301,I 495 SB                ,4,True,1962,0,2022/02/11 00:00:00+00,False,6,6,6,N,5961.91496607,5.1799998
-7923824.72831597,5262076.42204493,1322080,                    ,Andover,42.671311,-71.18092797,HWY   CHANDLER RD ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,43.6,DOT,NO,Open,Bridge (NBI),A09033,302,I 495 NB                ,4,True,1962,0,2022/02/15 00:00:00+00,False,5,5,5,N,6992.66644448,5
-7923890.18736598,5262194.51690539,1322081,                    ,Andover,42.672091,-71.181516,HWY   CHANDLER RD ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,46.2,DOT,NO,Open,Bridge (NBI),A09033,303,I 495 SB                ,4,True,1962,0,2022/02/16 00:00:00+00,False,5,5,6,N,7409.6608153,5.1500001
-7877552.98816579,5249793.10650537,1322082,Frank B. Amaral Mem ,Manchester,42.590128,-70.765262,HWY   SCHOOL ST   ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,35.9,DOT,NO,Open,Bridge (NBI),M02015,31D,ST128                   ,4,True,1952,0,2022/01/24 00:00:00+00,False,5,5,5,N,5757.72364353,4.4899998
-7903964.99481642,5285701.90871068,1322083,                    ,Merrimac,42.827159,-71.002525,HWY   LOCUST ST   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,85.3,DOT,NO,Open,Bridge (NBI),M16003,31E,I 495                   ,4,True,1964,0,2020/09/10 00:00:00+00,False,6,6,5,N,11385.20372986,4.9200001
-7902945.80275083,5286113.74154104,1322084,                    ,Merrimac,42.82987222,-70.99336944,HWY   BROAD ST    ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,134.1,DOT,NO,Open,Bridge (NBI),M16004,31F,I 495                   ,4,True,1964,0,2021/06/08 00:00:00+00,False,5,5,5,N,22806.35982039,4.9499998
-7901455.74138841,5286648.93686344,1322085,                    ,Merrimac,42.833398,-70.979984,HWY   EMERY ST    ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,85.3,DOT,NO,Open,Bridge (NBI),M16006,31G,I 495                   ,4,True,1964,0,2020/05/06 00:00:00+00,False,6,6,6,N,11201.57141164,4.4099998
-7922484.22220578,5272857.93204937,1322086,Carl A. Woekel Overpass                 ,Methuen,42.74248097,-71.168886,HWY   HOWE ST     ,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,59.4,DOT,NO,Open,Bridge (NBI),M17016,31H,ST213                   ,4,True,1961,0,2020/12/10 00:00:00+00,False,5,5,5,N,9526.70687709,4.29
-7892103.56320602,5239785.89550282,1322087,SALEM TUNNEL        ,Salem,42.52391,-70.895972,ST114 /WASHINGTON,Steel,Frame (except frame culverts),Highway-pedestrian,11,DOT,NO,Open,Bridge (NBI),S01019,32U,RR    MBTA (TUNNEL)     ,4,True,1955,0,2021/12/29 00:00:00+00,True,N,6,6,N,36089.23767215,5.79
-7888510.94716475,5292235.60004961,1322088,                    ,Salisbury,42.87019,-70.86369897,ST286 COLLINS RD  ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,13.1,DOT,NO,Open,Bridge (NBI),S02005,32W,RR    BMRR              ,4,True,1850,1975,2020/09/11 00:00:00+00,False,7,7,5,N,1325.46787272,5.4099998
-7894339.41248831,5233106.77957311,1322089,                    ,Swampscott,42.479675,-70.91605697,HWY   ESSEX ST    ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,12.8,DOT,NO,Open,Bridge (NBI),S34002,32Y,RR    MBTA/BMRR         ,4,True,1943,1996,2020/09/23 00:00:00+00,False,5,5,6,N,2094.22641132,4.8800001
-7905956.8311317,5195039.71593857,1322090,                    ,Braintree,42.226964,-71.020418,ST  3 SB          ,Steel,Stringer/Multi-beam or Girder,Highway,57.9,DOT,YES,Open,Bridge (NBI),B21029,34A,I  93  ,6,True,1957,1978,2021/10/06 00:00:00+00,True,6,4,4,N,8974.51826178,4.3099999
-7926421.47945552,5202579.63410025,1322091,                    ,Needham,42.277099,-71.204255,HWY   GREENDALE AV,Concrete,Arch - Deck,Highway-pedestrian,9.8,DOT,NO,Open,Bridge (NBI),N04010,376,RR    MBTA      ,6,True,1850,1932,2022/01/03 00:00:00+00,False,N,6,5,N,1571.7462316,8.79
-7927586.5464815,5202378.33117291,1322092,                    ,Needham,42.275761,-71.21472097,HWY   GRT PLN AVE ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,16.9,DOT,NO,Open,Bridge (NBI),N04011,377,RR    MBTA,6,True,1900,1960,2021/07/27 00:00:00+00,False,5,6,5,N,2710.46028286,5.46
-7930726.31379247,5201460.33204672,1322093,                    ,Needham,42.26965897,-71.24292597,HWY   HIGH ROCK ST,Prestressed concrete,Slab,Highway-pedestrian,16.5,DOT,NO,Open,Bridge (NBI),N04024,378,RR    BCRR,6,True,1916,1987,2020/10/22 00:00:00+00,False,5,5,7,N,2752.87008991,5.2800002
-7929948.19037359,5205329.24410633,1322094,                    ,Needham,42.295372,-71.23593597,HWY   HUNNEWELL ST,Prestressed concrete,Slab,Highway-pedestrian,13.9,DOT,NO,Open,Bridge (NBI),N04019,379,RR    BCRR/MBTA,6,True,1978,0,2021/07/23 00:00:00+00,False,6,6,7,N,1795.42025806,5.23
-7908625.1567231,5186087.87426419,1322095,                    ,Randolph,42.167389,-71.04438797,ST 28 N MAIN ST   ,Steel,Stringer/Multi-beam or Girder,Highway,11.3,DOT,NO,Open,Bridge (NBI),R01001,37A,OTHER BIKE PATH,6,True,1951,0,2021/06/08 00:00:00+00,True,6,7,6,N,2335.33812636,4.9299998
-7898695.01260355,5184697.50480418,1322096,                    ,Weymouth,42.15813097,-70.955184,ST 18 MAIN ST     ,Steel,Girder and Floorbeam System,Highway-pedestrian,35.9,DOT,NO,Closed,Bridge (NBI),W32013,37B,RR    MBTA,6,True,1936,1983,2021/06/18 00:00:00+00,True,6,6,5,N,6144.14804913,5.71
-7910604.27374058,5212968.34496024,1322097,                    ,Boston,42.34611111,-71.06216667,HWY   HERALD ST   ,Concrete,Tee Beam,Highway-pedestrian,28.3,MUN,NO,Open,Bridge (NBI),B16275,38Q,RR    CSX SPUR,6,True,1957,0,2020/03/05 00:00:00+00,True,6,7,7,N,4812.97473513,5.0799999
-7913197.16531045,5213185.82191621,1322098,                    ,Boston,42.347555,-71.085459,HWY   DALTON ST   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,62.2,MUN,YES,Open,Bridge (NBI),B16382,38T,COMB  I 90&CAMBRIA&CSX,6,True,1850,1964,2021/08/29 00:00:00+00,False,4,4,4,N,14394.57763609,5.0799999
-7915323.92154342,5206204.26749229,1322099,                    ,Boston,42.301186,-71.10456397,HWY   FOREST HILLS,Masonry,Arch - Deck,Highway-pedestrian,13.7,MUN,NO,Posted For Load,Bridge (NBI),B16168,38U,HWY   CEMETERY RD       ,6,True,1894,0,2021/09/03 00:00:00+00,False,N,5,7,N,5662.67828868,4.3899999
-7913303.36048956,5199622.65421047,1322100,CPL. LAWRENCE F. O'NEILL                    ,Milton,42.25744197,-71.08641297,HWY   THACHER ST  ,Prestressed concrete,Slab,Highway-pedestrian,8.4,MUN,NO,Open,Bridge (NBI),M25031,38V,WATER PINE TREE BROOK   ,6,True,1957,0,2022/02/03 00:00:00+00,False,7,7,7,N,1211.58569918,0
-7906951.13533764,5221701.37410736,1322101,                    ,Chelsea,42.404066,-71.02934997,US  1 NE XWAY     ,Steel,Stringer/Multi-beam or Girder,Highway,23.2,DOT,NO,Open,Bridge (NBI),C09015,3A5,HWY   WEBSTER AVE       ,6,True,1956,0,2022/01/05 00:00:00+00,True,5,6,5,N,8565.4894753,4.5999999
-7907613.37510969,5220247.28700893,1322102,                    ,Chelsea,42.39441997,-71.03529897,US  1 SB BTS 36/PR,Steel,Stringer/Multi-beam or Girder,Highway,381.9,DOT,NO,Open,Bridge (NBI),C09007,3A6,HWY   ARLINGTON & 5TH ST,6,True,1957,2021,2021/06/07 00:00:00+00,True,7,7,7,N,58783.54312915,5.2800002
-7907856.38560945,5221354.64108746,1322103,                    ,Chelsea,42.401766,-71.03748197,US  1 NE XWAY     ,Steel,Stringer/Multi-beam or Girder,Highway,309.1,DOT,NO,Open,Bridge (NBI),C09011,3A7,HWY   ORANGE & CARTER ST,6,True,1956,2021,2021/01/04 00:00:00+00,True,7,8,7,N,91163.22002583,4.5700002
-7907626.84787912,5220475.0474248,1322104,                    ,Chelsea,42.39593097,-71.03542,US  1 NE XWAY     ,Steel,Stringer/Multi-beam or Girder,Highway,32.9,DOT,NO,Open,Bridge (NBI),C09007,3A8,RR    MBTA & SILVER LINE,6,True,1957,1982,2021/06/22 00:00:00+00,True,7,6,6,N,10163.60810786,6.8000002
-7907882.99405131,5221371.37024475,1322105,                    ,Chelsea,42.40187697,-71.037721,US  1 SB RAMP   ,Steel,Stringer/Multi-beam or Girder,Highway,144.8,DOT,NO,Open,Bridge (NBI),C09011,3A9,HWY   ORANGE ST         ,6,True,1956,1980,2021/01/05 00:00:00+00,False,8,8,7,N,12313.05256351,5.4099998
-7913094.75167048,5219866.84832949,1322106,                    ,Somerville,42.391896,-71.084539,I  93 SB OFF RAMP ,Steel continuous,Stringer/Multi-beam or Girder,Highway,176.2,DOT,NO,Open,Bridge (NBI),S17035,3BJ,I  93 CONNECTORS        ,4,True,1973,0,2020/05/18 00:00:00+00,True,6,6,6,N,16690.08932016,4.4899998
-7912975.99851174,5219849.02907069,1322107,                    ,Somerville,42.39177778,-71.08347222,I  93 NB OFFRAMP  ,Steel,Stringer/Multi-beam or Girder,Highway,113.4,DOT,YES,Open,Bridge (NBI),S17036,3BK,ST 38 NB/MYSTIC AVE     ,4,True,1973,0,2020/08/19 00:00:00+00,False,5,4,5,N,14281.34106705,4.3200002
-7913057.01437546,5219966.26184044,1322108,                    ,Somerville,42.39255556,-71.0842,I  93 NB ON RAMP  ,Steel,Stringer/Multi-beam or Girder,Highway,151.8,DOT,NO,Open,Bridge (NBI),S17033,3BL,OTHER PEDESTRIAN        ,4,True,1973,0,2020/05/27 00:00:00+00,True,6,5,5,N,14378.86242225,0
-7912032.64893088,5217647.80437361,1322109,                    ,Boston,42.377172,-71.07499797,I  93 NB          ,Steel,Girder and Floorbeam System,Highway,273.7,DOT,NO,Open,Bridge (NBI),B16281,3BM,I  93 SB BT 46 - 57  ,6,True,1970,0,2020/04/06 00:00:00+00,True,5,6,6,N,61867.73018146,4.4899998
-7913821.22297665,5220700.55614451,1322110,                    ,Somerville,42.397427,-71.091065,I  93 ,Steel,Stringer/Multi-beam or Girder,Highway,26.2,DOT,NO,Open,Bridge (NBI),S17029,3BN,HWY   SHORE DR          ,4,True,1973,0,2020/08/26 00:00:00+00,True,5,6,7,N,11957.41382779,4.4099998
-7908666.45719817,5205010.9477474,1322111,                    ,Boston,42.29325697,-71.04475897,I  93 /US1/ST3  ,Steel,Stringer/Multi-beam or Girder,Highway,36,DOT,NO,Open,Bridge (NBI),B16264,3DC,HWY   CONLEY ST         ,6,True,1955,1984,2020/05/13 00:00:00+00,True,6,6,5,N,13872.5273618,4.3899999
-7908977.5984086,5205817.91735414,1322112,                    ,Boston,42.298619,-71.047554,I  93 /US1/ST3  ,Steel,Stringer/Multi-beam or Girder,Highway,17.8,DOT,NO,Open,Bridge (NBI),B16263,3DD,HWY   VICTORY RD        ,6,True,1955,1984,2020/05/13 00:00:00+00,True,7,7,6,N,6859.1936991,4.4400001
-7915160.61966587,5225592.43430809,1322113,                    ,Medford,42.42987097,-71.103097,HWY   RSVELT ROT N,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,44.4,DOT,NO,Open,Bridge (NBI),M12032,3EN,I  93 ,4,True,1961,1994,2020/06/16 00:00:00+00,True,5,5,5,N,7837.84936448,4.3400002
-7915112.86056934,5225863.60953931,1322114,                    ,Medford,42.43166897,-71.10266797,HWY   FELLSWAY WST,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,62.2,DOT,NO,Open,Bridge (NBI),M12034,3EP,I  93     ,4,True,1962,0,2020/09/25 00:00:00+00,False,5,5,5,N,8904.55267721,4.4099998
-7907747.62959372,5221470.7156839,1322115,LT.HAROLD KEPNES    ,Chelsea,42.40253597,-71.036505,HWY   COUNTY RD   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,41.1,DOT,YES,Open,Bridge (NBI),C09013,3EQ,US  1 NE XWAY,6,True,1955,0,2020/10/29 00:00:00+00,False,4,6,7,N,23845.18283877,4.1399999
-7907171.77373988,5223379.58632277,1322116,John M. Glasser     ,Revere,42.41519697,-71.031332,HWY   PARK AVE ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,43.3,DOT,NO,Open,Bridge (NBI),R05029,3ER,US  1 NE XWAY    ,4,True,1957,1992,2020/09/17 00:00:00+00,False,5,5,6,N,7084.37511842,4.3899999
-7907141.27216902,5223686.7403702,1322117,Arthur R.LeGrow JR. ,Revere,42.417234,-71.031058,HWY   MOUNTAIN AVE,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,39.3,DOT,NO,Open,Bridge (NBI),R05030,3ET,US  1 NE XWAY           ,4,True,1957,1992,2020/09/17 00:00:00+00,False,6,6,6,N,6429.92936488,4.3099999
-7914091.7293663,5219035.62543648,1322118,                    ,Somerville,42.386381,-71.093495,HWY   WALNUT ST   ,Prestressed concrete,Box Beam or Girders - Multiple,Highway-pedestrian,24.9,DOT,NO,Open,Bridge (NBI),S17006,3G3,RR    MBTA/BMRR,4,True,1902,2003,2021/10/25 00:00:00+00,False,6,6,6,N,3296.66284433,5
-7914304.34651648,5219193.87208991,1322119,                    ,Somerville,42.38743097,-71.09540497,HWY   MEDFORD ST  ,Steel,Girder and Floorbeam System,Highway-pedestrian,45.7,DOT,NO,Closed,Bridge (NBI),S17007,3G4,RR    MBTA/BMRR         ,4,True,1910,1983,2021/10/25 00:00:00+00,False,6,6,5,N,7477.04289776,5.6900001
-7914553.92492433,5219346.10090878,1322120,,Somerville,42.388441,-71.09764697,HWY   SCHOOL ST   ,Prestressed concrete,Box Beam or Girders - Multiple,Highway-pedestrian,23.7,DOT,NO,Open,Bridge (NBI),S17008,3G5,RR    MBTA/BMRR ,4,True,1898,2001,2022/01/27 00:00:00+00,False,5,5,6,N,3571.46562805,5
-7914875.19301253,5219543.24296774,1322121,                    ,Somerville,42.389749,-71.10053297,HWY   SYCAMORE ST ,Prestressed concrete,Box Beam or Girders - Multiple,Highway-pedestrian,23.7,DOT,NO,Open,Bridge (NBI),S17009,3G6,RR    MBTA/BMRR,4,True,1902,2006,2020/11/17 00:00:00+00,False,7,7,5,N,3290.85047156,5.2800002
-7915042.95467581,5219636.38542347,1322122,                    ,Somerville,42.39036697,-71.10204,HWY   CENTRAL ST  ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,24.1,DOT,NO,Open,Bridge (NBI),S17010,3G7,RR    MBTA/BMRR,4,True,1889,1985,2020/10/29 00:00:00+00,False,6,7,6,N,3216.68698991,6.1700001
-7921186.43131213,5203480.45064094,1322123,Brigadier General William J. Gormley lll,Boston,42.28308611,-71.15722778,HWY   CENTRE ST   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,15.2,DOT,NO,Open,Bridge (NBI),B16118,3HH,RR    MBTA     ,6,True,1888,1969,2020/06/30 00:00:00+00,False,8,6,5,N,11338.27317085,4.98
-7918778.27737504,5196651.56362354,1322124,,Boston,42.23768497,-71.13559497,HWY   SPRAGUE ST  ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,139.2,DOT,NO,Open,Bridge (NBI),B16172,3HJ,COMB  MBTA & ACCESS RD  ,6,True,1899,2008,2022/02/01 00:00:00+00,False,7,7,7,N,22175.37769087,6.3499999
-7917343.9252869,5198549.27277494,1322125,                    ,Boston,42.25030497,-71.12270997,HWY   DANA AVE    ,Prestressed concrete,Box Beam or Girders - Multiple,Highway-pedestrian,24.4,DOT,NO,Open,Bridge (NBI),B16170,3HK,RR    MBTA     ,6,True,1908,1993,2021/12/15 00:00:00+00,False,6,6,7,N,4044.64697942,5.54
-7917431.31435506,5200336.80491477,1322126,                    ,Boston,42.26218997,-71.123495,HWY   WEST ST     ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,36.9,DOT,NO,Open,Bridge (NBI),B16108,3HL,RR    AMTRAK/MBTA,6,True,1986,0,2021/04/28 00:00:00+00,False,7,7,7,N,5918.10590878,6.1199999
-7916978.35514218,5199050.83068511,1322127,William p. Slattery,Boston,42.25363997,-71.119426,HWY   FAIRMONT AVE,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,53,DOT,NO,Open,Bridge (NBI),B16169,3HM,COMB  WALNUT ST & MBTA ,6,True,1908,1984,2020/09/09 00:00:00+00,False,6,7,5,N,9184.84476139,5.9200001
-7914283.97798541,5217693.16277748,1322128,                    ,Somerville,42.377473,-71.095222,HWY   PROSPECT ST ,Prestressed concrete,Box Beam or Girders - Multiple,Highway-pedestrian,12.2,DOT,NO,Open,Bridge (NBI),S17020,3GB,RR    MBTA/BMRR       ,4,True,1933,1984,2022/01/27 00:00:00+00,True,5,5,6,N,1956.66363615,5.21
-7916623.69195822,5219092.29392788,1322129,MARY C RODERICK     ,Somerville,42.386757,-71.11624,HWY   BEACON ST   ,Steel,Frame (except frame culverts),Highway-pedestrian,19.7,DOT,NO,Open,Bridge (NBI),S17019,3GC,RR    MBTA/BMRR   ,4,True,1899,1992,2020/05/07 00:00:00+00,True,7,6,6,N,4643.87410823,5.4099998
-7912130.27591637,5213118.49048401,1322130,                    ,Boston,42.34710797,-71.07587497,HWY   DARTMOUTH ST,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,22.9,DOT,NO,Open,Bridge (NBI),B16085,3HN,RR    AMTRAK/MBTA     ,6,True,1983,0,2022/01/24 00:00:00+00,True,7,7,7,N,7493.40387799,6.3200002
-7911329.33505642,5213200.72903244,1322131,                    ,Boston,42.34765397,-71.06868,HWY   TRMNT-ARLNGT,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,22.6,DOT,YES,Open,Bridge (NBI),B16081,3HP,RR    AMTRAK/MBTA,6,True,1979,0,2020/04/14 00:00:00+00,True,5,6,4,N,29653.92737247,5.21
-7907990.97386535,5216333.86048278,1322132,                    ,Boston,42.36845197,-71.038691,HWY   SUMNER ST   ,Prestressed concrete,Slab,Highway-pedestrian,13.5,DOT,NO,Open,Bridge (NBI),B16076,3HQ,OTHER PEDESTRIAN WLKWY,6,True,1908,1993,2022/02/09 00:00:00+00,False,6,6,6,N,3138.75627847,4.6700001
-7907874.62637729,5216505.329553,1322133,                    ,Boston,42.36959,-71.03764583,HWY   MAVERICK ST ,Prestressed concrete,Slab,Highway-pedestrian,12.8,DOT,NO,Open,Bridge (NBI),B16075,3HR,OTHER PEDESTRIAN WLKWY,6,True,1908,1975,2022/02/09 00:00:00+00,False,5,5,6,N,2094.22641132,4.7800002
-7907478.90400423,5216877.19897653,1322134,                    ,Boston,42.372058,-71.034091,HWY   PORTER ST   ,Prestressed concrete,Slab,Highway-pedestrian,12.2,DOT,NO,Open,Bridge (NBI),B16073,3HT,OTHER PEDESTRIAN WLKWY,6,True,1907,1979,2022/02/09 00:00:00+00,False,5,5,5,N,1943.53166544,4.9499998
-7904267.11190016,5190361.61726031,1322135,GEORGE W ANASTOS    ,Braintree,42.195838,-71.005239,ST 37 WASHNGTON ST,Prestressed concrete,Slab,Highway-pedestrian,14.6,DOT,NO,Open,Bridge (NBI),B21016,34G,WATER MONATIQUOT RIVER  ,6,True,1924,1982,2020/10/20 00:00:00+00,True,5,5,6,N,3598.80580982,0
-7901999.7527279,5191482.4574786,1322136,                    ,Braintree,42.20329697,-70.98487097,ST  3             ,Steel,Stringer/Multi-beam or Girder,Highway,19.7,DOT,NO,Open,Bridge (NBI),B21036,34H,HWY   LIBERTY ST        ,6,True,1957,1978,2022/01/05 00:00:00+00,True,6,6,6,N,7654.97013787,4.4400001
-7903059.40341602,5192026.47303487,1322137,                    ,Braintree,42.20691697,-70.99438997,ST  3             ,Concrete,Culvert (includes frame culverts),Highway,16.5,DOT,NO,Open,Bridge (NBI),B21035,34J,WATER MONATIQUOT RIVER  ,6,True,1957,0,2021/09/21 00:00:00+00,True,N,N,N,5,9430.79975927,0
-7903259.33323586,5192368.67793907,1322138,Lt. Carl W Staples,Braintree,42.20919397,-70.99618597,ST  3             ,Steel,Stringer/Multi-beam or Girder,Highway,44.5,DOT,NO,Open,Bridge (NBI),B21034,34K,HWY   UNION ST S ROTARY,6,True,1957,0,2020/07/28 00:00:00+00,True,6,5,7,N,16956.38904261,4.3200002
-7929230.84755892,5207640.83579678,1322139,                    ,Needham,42.31072997,-71.22949197,I  95 NB/ST128 NB ,Concrete,Frame (except frame culverts),Highway,19.3,DOT,NO,Open,Bridge (NBI),N04022,35W,HWY   CENTRAL AVE       ,6,True,1953,2018,2020/10/15 00:00:00+00,True,8,7,7,N,5434.56892255,6.2399998
-7929261.7974631,5207623.37819045,1322140,                    ,Needham,42.310614,-71.22977,I  95 SB/ST128 SB ,Concrete,Frame (except frame culverts),Highway,19.3,DOT,NO,Open,Bridge (NBI),N04022,35X,HWY   CENTRAL AVE       ,6,True,1953,2018,2020/10/15 00:00:00+00,True,8,8,7,N,5426.12168724,6.2399998
-7904172.82120399,5190402.48343307,1322141,CORP.G.W.REARDON MEM,Braintree,42.19610997,-71.00439197,HWY   PLAIN ST    ,Prestressed concrete,Slab,Highway,7.9,DOT,NO,Open,Bridge (NBI),B21014,361,WATER MONATIQUOT RIVER  ,6,True,1929,1975,2020/10/20 00:00:00+00,False,5,5,5,N,1377.56535802,0
-7898564.54660649,5195374.5128,1322142,                    ,Weymouth,42.229191,-70.954012,HWY   NARAGNST AVE,Prestressed concrete,Slab,Highway-pedestrian,11.6,DOT,NO,Open,Bridge (NBI),W32035,37E,RR    MBTA,6,True,1966,0,2021/06/21 00:00:00+00,False,6,6,7,N,1523.30860264,5.8200002
-7913038.30875909,5199875.94423267,1322143,                    ,Milton,42.259126,-71.08403197,HWY   BROOK RD  ,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,9.8,MUN,NO,Open,Bridge (NBI),M25011,37F,WATER PINE TREE BROOK   ,6,True,1957,0,2021/10/06 00:00:00+00,True,7,7,6,N,2415.63682576,0
-7918212.65466551,5223699.62399882,1322144,                    ,Medford,42.41731944,-71.13051389,HWY   BOSTON AVE  ,Masonry,Arch - Deck,Highway-pedestrian,21,MUN,NO,Open,Bridge (NBI),M12006,37G,WATER MYSTIC RIVER      ,4,True,1900,0,2021/03/03 00:00:00+00,False,N,6,7,N,4000.94572916,0
-7920331.51915106,5206748.37122117,1322145,                    ,Brookline,42.30480097,-71.14954797,HWY   GROVE ST,Concrete continuous,Tee Beam,Highway-pedestrian,64.9,MUN,NO,Open,Bridge (NBI),B27014,38W,OTHER PEAT BOG         ,6,True,1941,0,2021/01/06 00:00:00+00,False,6,6,6,N,13831.83989558,0
